num_epochs,num_cars,reckless,cautious,normal,avg_diff_speed_reckless,avg_diff_speed_cautious,avg_diff_speed_normal
,75,0.0,0.0,1.0,0.0,0.0,280.9991954220389
,75,0.0,0.0,1.0,0.0,0.0,278.7298482404849
,75,0.0,0.0,1.0,0.0,0.0,272.2745444886449
,75,0.0,0.1,0.9,0.0,336.1506009543336,331.9219691460506
,75,0.0,0.1,0.9,0.0,327.7260157452208,300.031169237613
,75,0.0,0.1,0.9,0.0,326.8576453232826,317.4650099378525
,75,0.0,0.2,0.8,0.0,380.2086415809285,359.904343148286
,75,0.0,0.2,0.8,0.0,393.4258046503605,352.0254612777358
,75,0.0,0.2,0.8,0.0,355.36757194585164,332.0133787664438
,75,0.0,0.3,0.7,0.0,377.48003811586375,371.584648952008
,75,0.0,0.3,0.7,0.0,371.131103730336,367.8279866952224
,75,0.0,0.3,0.7,0.0,362.10669192727227,372.6777238300874
,75,0.0,0.4,0.6,0.0,384.08790370074473,396.0421331705163
,75,0.0,0.4,0.6,0.0,400.8849737822018,391.6517981755912
,75,0.0,0.4,0.6,0.0,395.6205369891615,379.32486972793527
,75,0.0,0.5,0.5,0.0,418.3819968163469,395.7508920949888
,75,0.0,0.5,0.5,0.0,408.7571747843385,419.07358657019694
,75,0.0,0.5,0.5,0.0,408.2667783682448,404.09378216787366
,75,0.0,0.6,0.4,0.0,429.5897559988234,420.1132043765592
,75,0.0,0.6,0.4,0.0,404.8806927168528,402.0620817854432
,75,0.0,0.6,0.4,0.0,417.5587553010967,421.203221775801
,75,0.0,0.7,0.3,0.0,431.48392705557455,438.35655080747136
,75,0.0,0.7,0.3,0.0,419.1145229169914,411.09379635067467
,75,0.0,0.7,0.3,0.0,415.4095660692474,444.4394436567653
,75,0.0,0.8,0.1999999999999999,0.0,434.1110633475489,455.8054356240783
,75,0.0,0.8,0.1999999999999999,0.0,424.6032472446395,431.87558835229066
,75,0.0,0.8,0.1999999999999999,0.0,419.494047691292,416.66145948206446
,75,0.0,0.9,0.0999999999999999,0.0,439.1626446102076,462.4152804536844
,75,0.0,0.9,0.0999999999999999,0.0,442.3959417594064,455.894402444956
,75,0.0,0.9,0.0999999999999999,0.0,440.2011790964768,405.12608404895104
,75,0.0,1.0,0.0,0.0,452.4775837475776,0.0
,75,0.0,1.0,0.0,0.0,429.3188941708384,0.0
,75,0.0,1.0,0.0,0.0,448.5336630117458,0.0
,75,0.1,0.0,0.9,274.3485632027844,0.0,278.80052763753974
,75,0.1,0.0,0.9,303.090138696567,0.0,277.9377729214804
,75,0.1,0.0,0.9,294.2310303797553,0.0,297.9674444563451
,75,0.1,0.1,0.8,319.0351772944118,289.180617933458,321.2926327955892
,75,0.1,0.1,0.8,357.4625990970277,327.69816860276194,337.6436217754956
,75,0.1,0.1,0.8,334.95207102221207,340.18738759932137,311.41528381324264
,75,0.1,0.2,0.7,368.3993880358675,347.00631618970203,331.6815834554234
,75,0.1,0.2,0.7,358.39176376091257,380.2833791835407,357.7941305457939
,75,0.1,0.2,0.7,368.3362858375769,339.53942135769654,333.17271175701694
,75,0.1,0.3,0.6000000000000001,383.42124385464746,381.8657512729393,364.65284313015417
,75,0.1,0.3,0.6000000000000001,387.8768144482736,400.3931893496044,371.1064123534974
,75,0.1,0.3,0.6000000000000001,343.69970775141064,362.6637368019239,353.0726923136449
,75,0.1,0.4,0.5,385.0431027510703,383.1791582869836,396.5714515030862
,75,0.1,0.4,0.5,377.2349563415692,399.7144236179106,395.8139658381762
,75,0.1,0.4,0.5,356.2971570319613,358.7500246248892,378.16118770562144
,75,0.1,0.5,0.4,369.19357091049744,391.4991379227747,396.0857530765316
,75,0.1,0.5,0.4,398.5625930869834,408.2203409180333,385.2229311385538
,75,0.1,0.5,0.4,400.6242759453653,407.9284519601409,380.4227331470517
,75,0.1,0.6,0.3,417.6664689274584,409.2083499672691,419.299982503613
,75,0.1,0.6,0.3,439.8093987767072,413.9293245923578,415.6002951233364
,75,0.1,0.6,0.3,429.3570919719352,387.70845705125487,402.4867706381313
,75,0.1,0.7,0.2,453.3247571630559,421.7277224986136,445.5991973111816
,75,0.1,0.7,0.2,396.6386199252409,406.9372646910494,421.5975345925714
,75,0.1,0.7,0.2,426.10116457820766,422.4299895902642,429.2940408030696
,75,0.1,0.8,0.0999999999999999,394.2487043511696,423.5333603859326,439.6902052995941
,75,0.1,0.8,0.0999999999999999,423.29856267011496,416.64596897921217,430.24304841372094
,75,0.1,0.8,0.0999999999999999,424.1560172558305,427.65928215750944,409.7069783179443
,75,0.1,0.9,0.0,424.0968612549783,427.9861395103501,0.0
,75,0.1,0.9,0.0,449.8298736243773,446.65165156185776,0.0
,75,0.1,0.9,0.0,413.3392407999213,431.3936728615192,0.0
,75,0.2,0.0,0.8,318.57356995556376,0.0,292.49770874228614
,75,0.2,0.0,0.8,310.42745889192014,0.0,279.20071239057927
,75,0.2,0.0,0.8,300.89884983471006,0.0,285.578588903502
,75,0.2,0.1,0.7000000000000001,339.615545228672,350.11810914966435,320.69639591134865
,75,0.2,0.1,0.7000000000000001,342.9362331762843,305.3348979038833,298.67647607565937
,75,0.2,0.1,0.7000000000000001,349.3331651986586,373.0757051548935,300.2512842045262
,75,0.2,0.2,0.6000000000000001,349.70899688368786,354.46183622767467,337.51402420402303
,75,0.2,0.2,0.6000000000000001,352.63582789029124,357.0906372222902,345.7110426038313
,75,0.2,0.2,0.6000000000000001,356.60541233288603,340.50743686598844,336.525778063599
,75,0.2,0.3,0.5,366.662679434992,373.5523416940477,365.20094914252047
,75,0.2,0.3,0.5,373.0631101135694,379.84316216167394,358.6787489427801
,75,0.2,0.3,0.5,393.63161661555495,391.36118771315546,354.1505315063352
,75,0.2,0.4,0.4,348.1239030805543,363.7004895883041,338.9740636666872
,75,0.2,0.4,0.4,395.9766425623801,371.81201666044393,369.0911069606291
,75,0.2,0.4,0.4,360.41407207043017,361.9192892908487,352.06135096246203
,75,0.2,0.5,0.3,410.4558058899596,391.4410657794292,379.9457398678228
,75,0.2,0.5,0.3,394.1248926839589,385.8970424559101,390.107715448508
,75,0.2,0.5,0.3,387.5672156850651,404.0559168488976,393.1695983474115
,75,0.2,0.6,0.2,402.2659307803893,398.4230552685801,398.2830844139761
,75,0.2,0.6,0.2,389.3707220837688,417.19267207153376,407.51026347444025
,75,0.2,0.6,0.2,437.5544688639005,411.06796136451806,408.7134009608208
,75,0.2,0.7,0.1,401.7944973886568,413.9308707203761,407.5205906325235
,75,0.2,0.7,0.1,447.4761449059556,412.5476578842845,450.1834063075102
,75,0.2,0.7,0.1,413.6271697965977,416.3487820234631,433.90892510821766
,75,0.2,0.8,0.0,394.7683788169572,416.9177217761694,0.0
,75,0.2,0.8,0.0,433.31705025433246,419.12391171545056,0.0
,75,0.2,0.8,0.0,419.2938248653579,402.6021750992676,0.0
,75,0.3,0.0,0.7,291.6445107455877,0.0,282.55500225916546
,75,0.3,0.0,0.7,287.775322690537,0.0,285.0579841151008
,75,0.3,0.0,0.7,298.295650303564,0.0,277.2200754716475
,75,0.3,0.1,0.6,330.296795079992,342.56082154713926,314.48783159290474
,75,0.3,0.1,0.6,337.67076726618563,380.742417316342,321.6812970216721
,75,0.3,0.1,0.6,342.2497489627555,331.5641252976362,291.3604050318821
,75,0.3,0.2,0.4999999999999999,334.2118676330865,344.3916101900379,326.6757744928141
,75,0.3,0.2,0.4999999999999999,364.5181006772038,373.9403251820961,370.0718992848312
,75,0.3,0.2,0.4999999999999999,366.4467165692731,356.1988933123136,357.77650600837865
,75,0.3,0.3,0.3999999999999999,371.5310631266975,375.3197004641864,360.82408869582434
,75,0.3,0.3,0.3999999999999999,373.218589740433,361.783188557749,338.63660951545944
,75,0.3,0.3,0.3999999999999999,378.86644361431786,367.2615859430788,350.7560791108606
,75,0.3,0.4,0.2999999999999999,367.36329669800375,382.99396549513335,364.015422974919
,75,0.3,0.4,0.2999999999999999,358.82663746217014,377.1832996244118,350.033571280326
,75,0.3,0.4,0.2999999999999999,379.4590947610093,388.1147000202081,351.0515628137707
,75,0.3,0.5,0.1999999999999999,376.5339006925026,386.6658185665764,370.62570974561527
,75,0.3,0.5,0.1999999999999999,410.331056283808,397.7260864261216,379.5417461740818
,75,0.3,0.5,0.1999999999999999,400.2404495875767,387.2536911226703,403.91015987794
,75,0.3,0.6,0.0999999999999999,368.7411066133586,391.8568471770572,349.7216094700193
,75,0.3,0.6,0.0999999999999999,367.57507780451,399.0970736780216,398.6618573871172
,75,0.3,0.6,0.0999999999999999,401.1489345230684,412.8816117115707,419.08126374532594
,75,0.3,0.7,0.0,400.2549549188612,429.2509037283905,0.0
,75,0.3,0.7,0.0,412.62013395848896,414.2545293100493,0.0
,75,0.3,0.7,0.0,397.8867364554234,412.6131275184842,0.0
,75,0.4,0.0,0.6,298.17193511437523,0.0,280.8573166276916
,75,0.4,0.0,0.6,300.2538540210518,0.0,280.3099946389592
,75,0.4,0.0,0.6,295.59305170895203,0.0,258.3391988266608
,75,0.4,0.1,0.5,322.20178795568813,318.37021733155194,308.78708409909405
,75,0.4,0.1,0.5,346.2442111499122,331.7718937179824,314.53737625763733
,75,0.4,0.1,0.5,321.78789928887244,349.4465901872113,314.9624114957798
,75,0.4,0.2,0.3999999999999999,335.00555724197386,304.6670059555695,319.1718619485386
,75,0.4,0.2,0.3999999999999999,351.2303961149969,343.92535192292723,341.151573813086
,75,0.4,0.2,0.3999999999999999,344.98769550611894,344.4776239674097,356.9506147437552
,75,0.4,0.3,0.3,355.0974787466579,372.533626037521,363.2612398673384
,75,0.4,0.3,0.3,377.3419230566517,382.5169303458157,363.6400817920395
,75,0.4,0.3,0.3,350.251663773579,400.5971805767024,350.1794331046493
,75,0.4,0.4,0.1999999999999999,360.7310743403909,373.4699126649488,368.7248995376775
,75,0.4,0.4,0.1999999999999999,368.99571626198485,408.9386634268978,377.4527922752159
,75,0.4,0.4,0.1999999999999999,379.34697066377765,376.5920029331846,369.328059856369
,75,0.4,0.5,0.0999999999999999,361.9179355163822,373.5815647319892,363.8241021252877
,75,0.4,0.5,0.0999999999999999,385.4701470950898,399.82107449528166,362.5745242064938
,75,0.4,0.5,0.0999999999999999,374.9951289354549,397.1533073779683,357.3012999740388
,75,0.4,0.6,0.0,413.2499154216084,384.1560786089961,0.0
,75,0.4,0.6,0.0,396.5239833332586,418.4464842820456,0.0
,75,0.4,0.6,0.0,404.22837414226376,399.6621660167152,0.0
,75,0.5,0.0,0.5,287.706963452704,0.0,278.5729974240903
,75,0.5,0.0,0.5,284.1016531426243,0.0,273.9609570301134
,75,0.5,0.0,0.5,282.8157595980688,0.0,256.8347166002663
,75,0.5,0.1,0.4,317.5802370171595,340.53005886273843,309.67109397974355
,75,0.5,0.1,0.4,317.2271436566923,307.80469565484464,287.3603319159031
,75,0.5,0.1,0.4,320.19238540970593,364.2192476839966,328.02014968096205
,75,0.5,0.2,0.3,327.2390201797431,335.69863601358526,319.58681527617705
,75,0.5,0.2,0.3,348.5796984902313,348.2275506137905,350.4203743602898
,75,0.5,0.2,0.3,333.54609336038226,370.0241668793069,333.40455943936047
,75,0.5,0.3,0.2,362.03137464915056,339.1172261386363,320.17895882866645
,75,0.5,0.3,0.2,346.4084429263984,357.70621001468226,338.65674747985247
,75,0.5,0.3,0.2,343.6201666832194,371.4822450447265,351.44007595662003
,75,0.5,0.4,0.0999999999999999,393.39883087510674,422.181779474741,359.11259521516183
,75,0.5,0.4,0.0999999999999999,364.82624829248346,362.45925703761975,352.7626888126831
,75,0.5,0.4,0.0999999999999999,379.1623941404097,404.8377230397791,384.48052986013744
,75,0.5,0.5,0.0,368.98698931696737,404.8128030390713,0.0
,75,0.5,0.5,0.0,382.9846092100188,415.4805161653092,0.0
,75,0.5,0.5,0.0,370.7262588306152,383.9153207964405,0.0
,75,0.6,0.0,0.4,284.46708037397644,0.0,272.0008762514001
,75,0.6,0.0,0.4,287.2794106497853,0.0,261.13818139873507
,75,0.6,0.0,0.4,291.51486980018126,0.0,258.26647605087345
,75,0.6,0.1,0.3,301.0548096871004,359.03273927307004,282.32086946921675
,75,0.6,0.1,0.3,284.66261615588803,274.16102535082393,284.173773614756
,75,0.6,0.1,0.3,298.4945255309249,325.9953763766449,291.1907565753737
,75,0.6,0.2,0.2,336.25800858728854,360.8711832003141,351.5901538256731
,75,0.6,0.2,0.2,325.6865392274454,323.3879389607184,315.8005887475116
,75,0.6,0.2,0.2,327.4662187390179,352.38985685622754,327.27733626913226
,75,0.6,0.3,0.1,332.44812147376143,354.3421772708115,307.0150757149164
,75,0.6,0.3,0.1,336.81107733976194,340.20283498602566,337.5272173869526
,75,0.6,0.3,0.1,350.5064254851728,368.3941267217423,337.3474867624444
,75,0.6,0.4,0.0,345.8066469502311,390.3592266160406,0.0
,75,0.6,0.4,0.0,323.671695024328,344.52283708640266,0.0
,75,0.6,0.4,0.0,347.7181507468879,386.19056131105526,0.0
,75,0.7,0.0,0.3,275.3249079993513,0.0,266.1727956590437
,75,0.7,0.0,0.3,282.3025669267428,0.0,257.82889085355737
,75,0.7,0.0,0.3,291.8159732994666,0.0,272.494863623633
,75,0.7,0.1,0.2,298.9056945629021,341.05120227578186,278.4452665525106
,75,0.7,0.1,0.2,307.43721028838087,290.8085561159365,261.86288717748766
,75,0.7,0.1,0.2,294.66682534954464,317.44918138376875,270.3326851721536
,75,0.7,0.2,0.1,290.0877132186698,320.9194042323545,252.116148236124
,75,0.7,0.2,0.1,315.87822675356006,314.42117462118347,292.1013218693755
,75,0.7,0.2,0.1,302.103073106483,319.37285066917235,274.42796041270003
,75,0.7,0.3,5.551115123125783e-17,335.52402222490105,348.8045625133458,0.0
,75,0.7,0.3,5.551115123125783e-17,355.0429024580825,370.9757307225701,0.0
,75,0.7,0.3,5.551115123125783e-17,340.06361010557265,351.2969762969278,0.0
,75,0.8,0.0,0.1999999999999999,280.53725006740115,0.0,263.4430066043724
,75,0.8,0.0,0.1999999999999999,253.25615642346605,0.0,240.22766851635504
,75,0.8,0.0,0.1999999999999999,279.94528987382785,0.0,238.68674090282727
,75,0.8,0.1,0.0999999999999999,314.705747133811,360.9048748443335,319.50008247355765
,75,0.8,0.1,0.0999999999999999,287.56170392172214,305.7206032014447,284.6161728439461
,75,0.8,0.1,0.0999999999999999,265.3638464187071,312.5345152677256,291.2457924746151
,75,0.9,0.0,0.0999999999999999,253.10332822968056,0.0,224.5359814802232
,75,0.9,0.0,0.0999999999999999,260.287998754969,0.0,261.2008621504596
,75,0.9,0.0,0.0999999999999999,261.8324394384099,0.0,245.82213965232287
,75,1.0,0.0,0.0,251.3337318159098,0.0,0.0
,75,1.0,0.0,0.0,246.7276693735577,0.0,0.0
,75,1.0,0.0,0.0,261.9306657381525,0.0,0.0
